face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
detected_faces/39051_face2.png,East Asian,Asian,Male,20-29,"[1.3966770e-01 5.5250636e-04 7.8608487e-03 7.4326164e-01 1.7847605e-02
 1.1070933e-03 8.9702673e-02]",[0.18202522 0.00388826 0.8070229  0.00706351],[0.8550248 0.1449752],"[3.6035703e-06 1.4365661e-04 5.4911301e-02 7.9809082e-01 1.3341357e-01
 1.2433303e-02 8.8878139e-04 1.0934005e-04 5.5915325e-06]"
detected_faces/38954_face0.png,White,White,Female,20-29,"[9.9094975e-01 5.3130712e-05 5.0183204e-03 1.8217442e-04 1.3583187e-04
 1.7051752e-04 3.4902364e-03]",[9.9828070e-01 2.8249584e-04 5.1816239e-04 9.1873889e-04],[0.00136982 0.9986302 ],"[2.1747334e-07 7.0619149e-05 2.8053146e-02 5.5847418e-01 3.9062199e-01
 2.2363648e-02 4.0689652e-04 9.0315261e-06 3.2928594e-07]"
detected_faces/38942_face0.png,White,White,Female,40-49,"[8.6925387e-01 9.0910253e-05 1.7379636e-02 7.3114301e-05 2.0953243e-04
 3.2888504e-04 1.1266409e-01]",[9.96871829e-01 1.14934795e-04 1.99239608e-03 1.02087855e-03],[9.1193833e-05 9.9990875e-01],"[2.8490601e-07 4.5524357e-06 4.2940053e-04 3.5885859e-02 2.7458730e-01
 5.2470320e-01 1.5762518e-01 6.6099912e-03 1.5420570e-04]"
detected_faces/38927_face0.png,Latino_Hispanic,White,Male,20-29,"[7.6103412e-02 4.8049018e-03 5.4719192e-01 3.3476285e-04 2.5136096e-03
 3.7103325e-02 3.3194810e-01]",[0.8563653  0.00668852 0.00791883 0.12902732],[9.9962771e-01 3.7222652e-04],"[8.66610844e-06 1.22028263e-03 1.09696545e-01 5.38075566e-01
 3.08445573e-01 4.07139324e-02 1.76455313e-03 7.21770557e-05
 2.61932632e-06]"
detected_faces/38927_face1.png,White,White,Male,60-69,"[9.9581701e-01 7.4458592e-07 2.6878995e-05 1.7528073e-06 2.2882818e-06
 2.4831188e-06 4.1488148e-03]",[9.9995583e-01 1.6057489e-06 3.1031050e-05 1.1547895e-05],[9.9999565e-01 4.3934306e-06],"[3.1884115e-06 4.7538074e-07 5.8207470e-06 1.3062704e-04 1.8121785e-03
 3.2555558e-02 3.9725301e-01 4.9787873e-01 7.0360377e-02]"
detected_faces/38927_face2.png,Black,Indian,Male,30-39,"[1.2254926e-02 3.9477417e-01 5.2659404e-02 2.9871585e-06 6.9561334e-05
 2.7030960e-01 2.6992935e-01]",[5.3609554e-02 1.7051573e-01 1.7216755e-04 7.7570260e-01],[9.9999136e-01 8.6373248e-06],"[4.4654863e-07 2.9986106e-06 3.9556288e-04 1.3204382e-01 7.2989750e-01
 1.2764283e-01 8.7999692e-03 1.1671984e-03 4.9690650e-05]"
detected_faces/38927_face3.png,Middle Eastern,White,Male,20-29,"[8.1578329e-02 7.9245390e-03 2.8611764e-01 8.6751359e-05 5.1695411e-04
 2.0250812e-02 6.0352498e-01]",[0.5966427  0.03000976 0.00733207 0.36601546],[9.9992049e-01 7.9485835e-05],"[9.4175938e-08 7.2800431e-06 3.7139868e-03 6.6382021e-01 3.2715505e-01
 5.2814074e-03 2.1432117e-05 5.6017944e-07 1.5512786e-08]"
detected_faces/38927_face4.png,Latino_Hispanic,Indian,Male,30-39,"[3.3033945e-02 3.6123805e-02 6.4779902e-01 2.5430610e-04 1.4186278e-03
 1.9523627e-01 8.6134039e-02]",[0.0421516  0.09914916 0.0284599  0.8302393 ],[9.992140e-01 7.859931e-04],"[1.4678363e-07 3.1199643e-06 1.3633952e-03 2.8010949e-01 6.3686740e-01
 8.0233142e-02 1.3760289e-03 4.6124514e-05 1.1006022e-06]"
detected_faces/38956_face0.png,White,White,Male,3-9,"[9.8861921e-01 6.7360926e-04 2.7203085e-03 6.3891173e-04 2.1089565e-03
 3.1015975e-04 4.9288361e-03]",[0.9941308  0.0014302  0.00308666 0.00135238],[9.9947196e-01 5.2802142e-04],"[2.4661426e-03 9.2229420e-01 7.1387693e-02 7.8643527e-04 6.0027279e-04
 1.6805779e-03 6.1349059e-04 1.5230545e-04 1.8888830e-05]"
detected_faces/38961_face0.png,White,White,Male,60-69,"[9.8571968e-01 2.5607080e-03 5.6653465e-03 3.5430535e-04 5.6242844e-04
 1.9885534e-03 3.1488861e-03]",[0.98425    0.00120488 0.00857257 0.00597242],[0.9583576  0.04164245],"[1.2244505e-04 3.9145703e-04 6.9925102e-04 4.2241492e-04 3.0196945e-03
 3.0167814e-02 3.4481499e-01 4.8229179e-01 1.3807012e-01]"
detected_faces/38912_face0.png,White,White,Female,20-29,"[6.1086273e-01 2.2323136e-04 8.6492095e-03 7.6421718e-03 1.6558489e-03
 3.9287424e-04 3.7057388e-01]",[9.9448532e-01 5.1222392e-04 4.7341683e-03 2.6821147e-04],[0.00259682 0.9974032 ],"[4.1715120e-06 3.1056353e-03 2.8898242e-01 6.6051722e-01 4.5095820e-02
 2.2336284e-03 5.5722583e-05 5.1780298e-06 2.6261694e-07]"
detected_faces/38761_face0.png,Southeast Asian,Asian,Female,70,"[0.00809438 0.02362515 0.02813946 0.22516735 0.6983132  0.01513892
 0.00152161]",[0.02020413 0.00605365 0.88778114 0.08596109],[0.23273027 0.76726973],"[3.4296678e-05 9.9785242e-04 2.5835563e-03 5.4374702e-02 9.3325116e-02
 1.1284159e-01 1.4895160e-01 2.5518337e-01 3.3170792e-01]"
detected_faces/38752_face0.png,White,White,Male,20-29,"[0.5369644  0.00757655 0.23758067 0.00199269 0.00690324 0.0424551
 0.16652739]",[0.8691173  0.00112995 0.0033639  0.12638882],[0.7799489  0.22005108],"[1.1481195e-05 1.4995995e-04 1.0433997e-02 6.5156835e-01 3.0413347e-01
 3.0991772e-02 2.4196682e-03 2.5712146e-04 3.4222445e-05]"
detected_faces/38752_face1.png,White,White,Female,30-39,"[8.6867118e-01 7.4631025e-05 9.8656975e-02 2.1230974e-03 2.0786547e-03
 3.3460001e-03 2.5049575e-02]",[7.9390287e-01 1.1787192e-04 1.9515063e-01 1.0828686e-02],[0.0070765  0.99292344],"[1.9660514e-07 3.1922347e-05 1.1558373e-02 4.5772514e-01 4.7668967e-01
 5.2639455e-02 1.3408025e-03 1.4234461e-05 2.2067545e-07]"
detected_faces/38742_face0.png,Black,Black,Female,40-49,"[9.9461623e-08 9.9989432e-01 7.7746605e-05 3.8735649e-07 7.4876516e-06
 1.9959070e-05 3.6106066e-08]",[1.6635227e-07 9.9996650e-01 1.9143014e-05 1.4206728e-05],[0.00106519 0.9989348 ],"[2.30912428e-06 1.79225281e-05 2.93531804e-04 5.90680121e-03
 1.16805315e-01 4.85528350e-01 3.33113700e-01 5.66565804e-02
 1.67545862e-03]"
detected_faces/38741_face0.png,White,White,Male,3-9,"[9.8970276e-01 9.7036725e-05 2.7265165e-03 5.7723216e-04 2.5672949e-04
 8.3265899e-05 6.5565035e-03]",[9.9949491e-01 4.9207341e-05 2.6485269e-04 1.9102613e-04],[0.6910721 0.3089279],"[2.18707770e-01 7.58453667e-01 1.19517585e-02 8.90146848e-03
 1.52431440e-03 3.97546915e-04 6.08664341e-05 1.75619118e-06
 8.85919519e-07]"
detected_faces/38654_face0.png,White,White,Female,50-59,"[9.8464018e-01 1.1427254e-06 6.4148549e-03 4.3713755e-04 2.6583203e-04
 1.5479104e-04 8.0861542e-03]",[9.9879235e-01 3.5380348e-05 5.1696692e-04 6.5533287e-04],[1.04544284e-04 9.99895513e-01],"[5.3207481e-07 2.4486110e-06 2.7205882e-05 5.3202786e-04 1.4641240e-02
 2.6173165e-01 6.2294525e-01 9.7083412e-02 3.0362045e-03]"
detected_faces/38704_face0.png,White,White,Male,3-9,"[9.9551821e-01 2.0643452e-05 3.7757447e-04 1.2218981e-03 7.4222218e-05
 8.8527031e-06 2.7787252e-03]",[9.9431485e-01 1.6053339e-03 3.6178895e-03 4.6193419e-04],[0.94836235 0.0516376 ],"[3.01031396e-02 9.57188249e-01 1.24331880e-02 2.25117750e-04
 4.28061321e-05 6.41426550e-06 8.66593041e-07 1.07637405e-07
 4.21874056e-08]"
detected_faces/38702_face0.png,White,White,Male,50-59,"[5.8176291e-01 2.9331637e-03 2.6020640e-01 5.0677959e-04 9.8979403e-04
 1.9101860e-02 1.3449912e-01]",[9.7669584e-01 8.6588837e-04 1.7403642e-04 2.2264231e-02],[9.9999934e-01 6.5289396e-07],"[2.3893514e-07 4.1907478e-07 4.6876783e-05 1.6034390e-03 3.9916128e-02
 3.4502628e-01 5.8972406e-01 2.3573184e-02 1.0927087e-04]"
detected_faces/38714_face0.png,White,White,Male,20-29,"[0.7679374  0.00653651 0.10683895 0.03013394 0.01854553 0.00329517
 0.06671248]",[9.7307473e-01 2.8441718e-04 2.6013922e-02 6.2687491e-04],[0.9987994  0.00120067],"[6.7408773e-06 1.4205791e-04 2.2315547e-02 6.9562840e-01 2.4663742e-01
 3.3559643e-02 1.6158595e-03 9.1127607e-05 3.1812892e-06]"
detected_faces/38714_face1.png,East Asian,White,Male,20-29,"[1.7630740e-01 4.7796773e-04 4.0874049e-02 5.0989354e-01 2.7081841e-01
 2.7932506e-04 1.3492366e-03]",[8.2935560e-01 1.8198375e-04 1.7036489e-01 9.7511911e-05],[0.6816043  0.31839567],"[7.2930627e-05 3.0463503e-03 6.2120534e-02 7.6608175e-01 1.6233346e-01
 6.1775493e-03 1.5433400e-04 1.2165959e-05 9.1071604e-07]"
detected_faces/38697_face0.png,White,White,Male,40-49,"[0.36525142 0.01363818 0.20957777 0.00075374 0.00196869 0.25870502
 0.1501052 ]",[6.2068021e-01 9.0715867e-03 2.1122780e-04 3.7003702e-01],[9.9996108e-01 3.8913993e-05],"[5.9720287e-06 8.7490371e-06 4.5698116e-04 3.5752598e-02 3.5028198e-01
 4.2403308e-01 1.7553841e-01 1.3505353e-02 4.1687628e-04]"
detected_faces/38647_face0.png,Latino_Hispanic,White,Male,30-39,"[2.1011361e-01 3.7285965e-03 4.2193532e-01 2.7835701e-04 1.3154421e-03
 1.7187025e-01 1.9075845e-01]",[0.80012584 0.00151843 0.0050087  0.19334708],[9.9980593e-01 1.9410093e-04],"[4.3329538e-07 3.1940488e-06 2.3600456e-04 5.7229545e-02 6.7751473e-01
 2.6092389e-01 4.0538087e-03 3.8080179e-05 3.0814218e-07]"
detected_faces/38609_face0.png,White,White,Female,20-29,"[9.9990368e-01 1.8527162e-07 6.3679130e-05 2.2031661e-06 9.6405040e-07
 4.6815060e-07 2.8847873e-05]",[9.9878305e-01 1.0789147e-04 9.7341207e-04 1.3557544e-04],[2.0016546e-06 9.9999803e-01],"[4.5725170e-09 9.1943466e-06 1.6736699e-02 7.3423171e-01 2.4317543e-01
 5.8223545e-03 2.4527215e-05 1.4116354e-07 3.0946665e-09]"
detected_faces/38574_face0.png,White,White,Male,20-29,"[6.2540042e-01 5.7694485e-04 2.6216227e-01 1.4563031e-04 4.0181738e-04
 3.1292439e-04 1.1100003e-01]",[9.9888247e-01 2.9106546e-04 5.6374626e-04 2.6270238e-04],[9.9998623e-01 1.3738930e-05],"[8.8889614e-08 3.1232810e-06 2.9506983e-02 7.9232115e-01 1.4599036e-01
 2.8522104e-02 3.4841581e-03 1.7002183e-04 2.0599596e-06]"
detected_faces/38549_face0.png,White,Indian,Male,40-49,"[0.47332296 0.07909516 0.18370704 0.0184799  0.0155047  0.11999194
 0.10989837]",[0.02434433 0.09454424 0.04267088 0.83844054],[0.969404   0.03059602],"[8.2872284e-05 2.7811271e-04 6.1072465e-03 1.5194277e-01 2.3430911e-01
 2.8568682e-01 1.8536019e-01 1.1126781e-01 2.4965039e-02]"
detected_faces/38547_face0.png,Latino_Hispanic,White,Male,20-29,"[0.15284245 0.00774237 0.48313406 0.00282851 0.00776391 0.1659572
 0.17973149]",[0.5964375  0.06493897 0.0231962  0.3154273 ],[9.999193e-01 8.070181e-05],"[5.3390693e-07 2.7874075e-05 6.3462299e-03 5.8183533e-01 3.8731381e-01
 2.4175093e-02 2.8896870e-04 1.1840081e-05 3.7103860e-07]"
detected_faces/38624_face0.png,Southeast Asian,Asian,Female,10-19,"[0.00723342 0.0231516  0.14150111 0.19970956 0.3766307  0.24717158
 0.004602  ]",[0.00160542 0.03474984 0.8276918  0.13595301],[0.4119467 0.5880533],"[2.2421165e-04 2.4669264e-01 6.5192997e-01 9.3324117e-02 7.1782921e-03
 6.0367543e-04 3.7147598e-05 9.2082373e-06 7.5134255e-07]"
detected_faces/38624_face1.png,Indian,Indian,Female,3-9,"[0.04511835 0.00456994 0.34313396 0.0007837  0.00781095 0.4617817
 0.13680139]",[0.0234971  0.02076836 0.02941535 0.9263192 ],[0.24113303 0.75886697],"[1.6550350e-04 5.2107131e-01 4.6781662e-01 9.7232657e-03 1.0640370e-03
 1.4595396e-04 1.0543078e-05 2.4239623e-06 2.6994095e-07]"
detected_faces/38624_face2.png,Latino_Hispanic,Indian,Female,20-29,"[0.004055   0.1673106  0.3819562  0.00871836 0.12730278 0.29796934
 0.01268767]",[0.00142761 0.20982665 0.17745082 0.6112949 ],[0.3782287 0.6217713],"[7.0306833e-06 4.6186270e-03 2.5758141e-01 5.6352520e-01 1.6042610e-01
 1.3038464e-02 7.2670402e-04 7.2491966e-05 4.0200925e-06]"
detected_faces/38624_face3.png,White,White,Female,50-59,"[0.74985754 0.00499812 0.18493868 0.0089968  0.01305551 0.01688727
 0.02126616]",[0.93981934 0.00591455 0.01927062 0.03499548],[0.44183272 0.5581672 ],"[8.0003432e-05 8.7280263e-05 4.3319745e-04 6.6575099e-04 4.3551917e-03
 5.5751484e-02 5.1878661e-01 3.8657466e-01 3.3265881e-02]"
detected_faces/38624_face4.png,Indian,Indian,Male,3-9,"[0.00239515 0.02972284 0.16334487 0.00220273 0.02850864 0.77071756
 0.00310821]",[0.01347055 0.09848252 0.07666869 0.81137824],[0.98471    0.01528999],"[2.2067107e-02 9.7252315e-01 5.1601394e-03 6.2443214e-05 6.2756815e-05
 8.9269051e-05 2.4285639e-05 9.5603664e-06 1.3228728e-06]"
detected_faces/38624_face5.png,Latino_Hispanic,White,Male,10-19,"[0.08579359 0.00534785 0.33631188 0.27457187 0.05154807 0.01851133
 0.22791544]",[0.612159   0.03001337 0.2525946  0.1052331 ],[0.93009573 0.06990428],"[1.4496288e-04 5.2867282e-02 4.3374804e-01 3.7665775e-01 1.1842790e-01
 1.7114343e-02 8.3431043e-04 1.8885444e-04 1.6527745e-05]"
detected_faces/38624_face6.png,Latino_Hispanic,Asian,Male,3-9,"[0.01146179 0.00376894 0.49691966 0.04078373 0.1513934  0.2798375
 0.01583494]",[0.0044775  0.00642569 0.76957005 0.21952674],[0.6576654  0.34233463],"[2.2531739e-03 7.0954460e-01 2.7320823e-01 1.1185586e-02 2.9301739e-03
 7.7769870e-04 7.5009149e-05 2.2914404e-05 2.6982350e-06]"
detected_faces/38546_face0.png,White,White,Male,30-39,"[9.9956137e-01 8.8738278e-07 6.2165120e-05 3.1645826e-07 8.3161518e-07
 7.3658548e-06 3.6693935e-04]",[9.9999124e-01 3.7448913e-06 6.6766427e-07 4.2925958e-06],[9.999698e-01 3.022297e-05],"[8.3877567e-06 2.8428178e-05 8.7472401e-04 9.1552898e-02 5.2980453e-01
 3.5371813e-01 2.3701582e-02 3.0152843e-04 9.7128441e-06]"
detected_faces/38529_face0.png,White,White,Female,30-39,"[9.9999547e-01 5.6951688e-09 2.3476582e-06 5.8400509e-08 2.3989966e-07
 3.0882099e-08 1.8007839e-06]",[9.9997783e-01 1.3395630e-06 1.7042081e-05 3.7428567e-06],[1.8808975e-06 9.9999809e-01],"[6.04236448e-08 2.72387078e-05 6.28087530e-03 3.90909553e-01
 5.38563728e-01 6.30499125e-02 1.15513231e-03 1.28478405e-05
 6.35167623e-07]"
detected_faces/38514_face0.png,Black,Black,Male,20-29,"[7.0630238e-05 9.9511719e-01 3.1600185e-03 6.6223634e-05 2.6586794e-04
 1.3110557e-03 8.9132500e-06]",[4.1918170e-06 9.9942130e-01 2.3531623e-04 3.3928978e-04],[0.5386808 0.4613192],"[1.2848764e-06 1.0316026e-03 2.3889470e-01 7.0449322e-01 5.3965475e-02
 1.5754611e-03 3.6603702e-05 1.5183399e-06 1.1405026e-07]"
detected_faces/38514_face1.png,Black,Black,Male,30-39,"[1.1342452e-04 9.8100406e-01 1.1543904e-03 1.9468132e-06 3.9998155e-05
 1.7148327e-02 5.3789531e-04]",[1.0203818e-04 9.9250567e-01 1.4484388e-05 7.3777926e-03],[9.9972075e-01 2.7924881e-04],"[1.4602499e-06 3.6711095e-05 2.7123622e-03 3.3580297e-01 6.0604429e-01
 5.4739833e-02 6.4577197e-04 1.5741549e-05 8.8144532e-07]"
detected_faces/38514_face2.png,White,White,Female,50-59,"[9.6195126e-01 4.1347423e-05 1.8365260e-02 3.2298440e-06 2.0012259e-05
 3.8079056e-03 1.5810899e-02]",[9.9781054e-01 3.0732168e-05 6.4179687e-05 2.0946399e-03],[1.1868495e-04 9.9988133e-01],"[1.2469296e-07 1.1408086e-06 4.6973844e-05 1.4965492e-03 2.5435010e-02
 2.8363910e-01 5.8690619e-01 9.8105125e-02 4.3697073e-03]"
detected_faces/38514_face3.png,Black,Black,Male,10-19,"[3.0864179e-05 8.6541355e-01 1.7810959e-03 7.7149532e-05 1.0737496e-03
 1.3160878e-01 1.4838648e-05]",[2.1355779e-06 9.9425811e-01 1.8279382e-04 5.5569741e-03],[0.70727867 0.29272136],"[6.2541917e-06 2.5251148e-02 6.2107414e-01 3.3426505e-01 1.8363170e-02
 1.0225821e-03 1.7033901e-05 5.2007039e-07 2.9782665e-08]"
detected_faces/38514_face4.png,Indian,Asian,Female,20-29,"[0.04353732 0.0198414  0.40349686 0.00868228 0.06464533 0.41963857
 0.0401583 ]",[0.24301939 0.00939304 0.48935914 0.25822845],[6.4487796e-04 9.9935514e-01],"[6.0402426e-06 3.6925776e-03 1.2437275e-01 7.0009071e-01 1.6204754e-01
 9.3916338e-03 3.7640013e-04 2.1361007e-05 9.4421068e-07]"
detected_faces/38514_face5.png,Latino_Hispanic,Indian,Male,50-59,"[1.1289455e-02 1.0405530e-01 5.3083795e-01 3.0107057e-04 4.6933740e-03
 3.4775341e-01 1.0693767e-03]",[0.00353178 0.08777424 0.0014858  0.9072082 ],[9.9963617e-01 3.6379887e-04],"[8.0169099e-05 1.6731612e-04 6.1247876e-04 5.4744555e-04 1.4056884e-02
 2.2504826e-01 6.7940694e-01 7.8676410e-02 1.4040082e-03]"
detected_faces/38514_face6.png,Black,Indian,Female,30-39,"[4.98666544e-04 8.84423494e-01 1.34443603e-02 1.62906636e-05
 5.56646206e-04 1.00943945e-01 1.16539006e-04]",[4.7920486e-03 1.2513751e-01 1.5633929e-04 8.6991411e-01],[6.338953e-04 9.993661e-01],"[1.9800909e-06 2.0033677e-04 1.6086482e-02 4.4183442e-01 4.7729123e-01
 6.1408635e-02 3.0941979e-03 8.0715472e-05 2.0047867e-06]"
detected_faces/38495_face0.png,White,White,Male,40-49,"[7.0666242e-01 1.6009299e-02 6.4615533e-02 2.3719089e-04 8.7928295e-04
 9.2060613e-03 2.0239025e-01]",[9.9661511e-01 2.9605348e-04 1.2864819e-03 1.8024199e-03],[0.9946592  0.00534084],"[1.4154478e-05 8.4669104e-05 2.5549207e-03 8.8128358e-02 2.9323289e-01
 3.2655120e-01 2.1325079e-01 6.6959083e-02 9.2238281e-03]"
detected_faces/38495_face1.png,White,White,Male,50-59,"[9.92990255e-01 8.23450973e-05 1.60385016e-03 1.11502250e-05
 1.01528254e-04 3.83289135e-03 1.37800979e-03]",[9.8884416e-01 2.2808756e-04 2.5044678e-04 1.0677335e-02],[9.9976903e-01 2.3098334e-04],"[1.1826411e-06 6.5137310e-06 5.0767150e-04 6.6062366e-03 6.0100377e-02
 4.2723915e-01 4.7991124e-01 2.4575194e-02 1.0524098e-03]"
detected_faces/38495_face2.png,White,White,Male,40-49,"[0.7300185  0.08918618 0.10044191 0.01016385 0.00760928 0.00568077
 0.05689944]",[0.68680775 0.14856234 0.10299996 0.06162992],[0.9925128  0.00748714],"[1.9203309e-05 1.2253292e-04 2.2673302e-03 9.8937139e-02 1.7222936e-01
 2.9778060e-01 2.5474325e-01 1.4420876e-01 2.9691873e-02]"
detected_faces/38527_face0.png,East Asian,Asian,Male,3-9,"[7.6884945e-04 4.5118912e-05 9.0165064e-03 6.4855045e-01 3.4097487e-01
 6.2828057e-04 1.5953419e-05]",[1.3755806e-04 4.6721976e-05 9.9944741e-01 3.6836715e-04],[0.9930624  0.00693764],"[2.4856681e-03 6.9781250e-01 2.9359087e-01 4.5091994e-03 1.2464679e-03
 3.0647218e-04 3.6670292e-05 1.1218358e-05 9.9073293e-07]"
detected_faces/38516_face0.png,White,White,Male,60-69,"[9.8158073e-01 2.5081953e-03 7.4655693e-03 4.5296198e-04 6.5848930e-04
 2.4934900e-03 4.8405966e-03]",[0.9889669  0.00101209 0.0058703  0.00415076],[0.9695433  0.03045673],"[1.2241745e-04 3.2182678e-04 5.4279808e-04 2.5481975e-04 1.9422985e-03
 2.2820843e-02 3.1009087e-01 5.1353109e-01 1.5037292e-01]"
detected_faces/38490_face0.png,White,White,Male,60-69,"[9.8466504e-01 6.3684961e-06 2.9216404e-04 5.4727319e-05 1.5399679e-05
 1.8242623e-05 1.4948083e-02]",[9.9763316e-01 5.0998075e-05 2.1550241e-03 1.6078557e-04],[9.9999911e-01 9.0034666e-07],"[4.1278540e-06 4.2263576e-07 3.7728278e-06 8.2118604e-06 1.5680853e-04
 4.9286704e-03 2.6554000e-01 6.7758751e-01 5.1770512e-02]"
detected_faces/38509_face0.png,White,White,Male,20-29,"[9.9565762e-01 2.1909536e-05 1.9468062e-03 1.0941139e-05 1.7818578e-05
 8.0248377e-05 2.2646976e-03]",[9.9912834e-01 8.9672394e-05 2.0600445e-04 5.7600602e-04],[9.999399e-01 6.005515e-05],"[3.2559205e-06 3.9293016e-05 1.1647044e-02 5.6103265e-01 3.8573048e-01
 4.0600803e-02 9.2807639e-04 1.7733555e-05 6.7297844e-07]"
detected_faces/38475_face0.png,White,White,Male,60-69,"[7.8379905e-01 5.8647466e-04 1.1999853e-02 5.2974967e-04 9.8611123e-04
 1.4456113e-02 1.8764263e-01]",[0.83302397 0.00650901 0.00384862 0.15661845],[9.9961758e-01 3.8241915e-04],"[1.74680881e-05 6.21426489e-06 8.60635555e-05 9.16156714e-05
 1.56931448e-04 1.70196686e-03 1.13025695e-01 7.46204495e-01
 1.38709560e-01]"
detected_faces/38469_face0.png,White,White,Male,0-2,"[9.9093497e-01 5.1692710e-05 1.2190056e-03 5.2122425e-05 3.4803219e-05
 1.1235435e-04 7.5950995e-03]",[9.9797994e-01 1.4027444e-04 2.9272379e-04 1.5869858e-03],[0.9907104  0.00928962],"[8.5632771e-01 1.4299089e-01 2.7303217e-04 9.2548995e-05 2.3267558e-04
 7.0449816e-05 1.1866541e-05 7.5345821e-07 1.1447258e-07]"
detected_faces/39816_face0.png,Latino_Hispanic,White,Male,40-49,"[0.03634745 0.00382322 0.9354441  0.00574738 0.01149989 0.00616537
 0.00097263]",[0.5862956  0.06924386 0.30623272 0.0382278 ],[9.9984753e-01 1.5249908e-04],"[5.9750100e-06 1.2050949e-05 3.3426387e-04 1.8978636e-03 7.3525719e-02
 5.9624690e-01 3.1704906e-01 1.0879637e-02 4.8384936e-05]"
detected_faces/39741_face0.png,Black,Black,Male,50-59,"[3.7662601e-05 9.9190724e-01 1.1239205e-03 7.9673637e-06 1.9490975e-04
 6.6687153e-03 5.9524235e-05]",[3.1294243e-04 9.7709125e-01 8.0628926e-03 1.4532933e-02],[9.9999779e-01 2.1876162e-06],"[9.2991577e-05 7.8133475e-05 2.8592726e-04 6.9693156e-04 5.1510027e-03
 8.3271302e-02 4.9012819e-01 4.0415156e-01 1.6143912e-02]"
detected_faces/39765_face0.png,White,White,Male,20-29,"[8.4933579e-01 5.6280248e-04 2.9274525e-02 1.9160183e-05 6.9264985e-05
 1.0546179e-03 1.1968382e-01]",[9.9442202e-01 2.5003038e-03 6.6093555e-05 3.0116118e-03],[9.9997777e-01 2.2183040e-05],"[1.8244565e-08 2.5086269e-06 1.3583313e-02 9.0240240e-01 8.2807049e-02
 1.1926129e-03 1.1821261e-05 2.7358357e-07 5.8246097e-09]"
detected_faces/39785_face0.png,Black,Black,Male,30-39,"[2.4996620e-05 9.9657017e-01 1.1037479e-03 3.6312245e-05 7.0295366e-04
 1.5484166e-03 1.3336921e-05]",[2.8028460e-06 9.9981159e-01 1.3956854e-04 4.6049088e-05],[9.9989259e-01 1.0742099e-04],"[3.9323865e-07 1.6587036e-06 2.9430244e-04 8.1258036e-02 5.0892389e-01
 3.7604591e-01 3.2679077e-02 7.7306438e-04 2.3676805e-05]"
detected_faces/39748_face0.png,White,White,Male,3-9,"[0.59664726 0.01241519 0.13113995 0.0027662  0.00756262 0.10683508
 0.1426336 ]",[0.9119093  0.01433257 0.01154104 0.06221716],[0.98694026 0.0130597 ],"[1.2647390e-02 8.8637763e-01 9.0296261e-02 6.5093003e-03 2.5089711e-03
 1.5113838e-03 1.3149231e-04 1.5132479e-05 2.4106246e-06]"
detected_faces/39748_face1.png,Latino_Hispanic,White,Male,20-29,"[0.30427298 0.00806792 0.54687476 0.01106755 0.0125259  0.0100843
 0.10710657]",[0.48272002 0.04129014 0.26427567 0.21171413],[0.99235684 0.00764323],"[1.2554170e-05 1.2079260e-03 5.3927455e-02 4.6120891e-01 3.9542681e-01
 7.9270966e-02 8.5994685e-03 3.3076512e-04 1.5177427e-05]"
detected_faces/39675_face0.png,White,White,Female,30-39,"[9.87678587e-01 2.35918022e-04 3.49347573e-03 3.03969980e-04
 1.07416214e-04 1.54849069e-04 8.02580081e-03]",[9.9884987e-01 7.5712282e-04 1.8300710e-04 2.1001666e-04],[0.02838936 0.97161067],"[5.98400993e-06 1.12069676e-04 1.00871027e-02 2.38877356e-01
 3.90493184e-01 2.49259502e-01 9.55446959e-02 1.47668533e-02
 8.53250152e-04]"
detected_faces/39704_face0.png,Black,Black,Male,40-49,"[4.4038854e-05 9.8308891e-01 3.3579778e-04 1.5743137e-06 2.2436163e-05
 1.6502813e-02 4.4162362e-06]",[2.25148542e-05 9.98396993e-01 1.38243595e-05 1.56660809e-03],[0.9989818  0.00101818],"[4.6821890e-07 9.8751127e-07 5.3288582e-05 4.7060801e-03 1.7273572e-01
 6.0897291e-01 2.1091487e-01 2.5833393e-03 3.2352473e-05]"
detected_faces/39706_face0.png,Latino_Hispanic,Black,Female,20-29,"[0.01860956 0.21900883 0.35356748 0.04726431 0.04219434 0.25480667
 0.06454878]",[0.01635684 0.51256716 0.27628428 0.19479181],[0.11289171 0.88710827],"[3.7488865e-03 7.5224742e-02 7.1019225e-02 4.7218925e-01 2.9626775e-01
 7.2644316e-02 8.3136875e-03 5.4968282e-04 4.2559783e-05]"
detected_faces/39624_face0.png,White,White,Female,20-29,"[9.5935947e-01 9.3955088e-05 2.2432072e-02 1.2195094e-04 1.1097598e-04
 2.3012982e-04 1.7651478e-02]",[0.98672694 0.00619891 0.00171607 0.00535811],[0.00242768 0.9975723 ],"[3.6350282e-06 1.2036791e-04 1.0313972e-02 4.8676494e-01 4.2912459e-01
 6.9489755e-02 3.9678062e-03 2.0944414e-04 5.5195624e-06]"
