id,img,Has_Profanity,Has_Ethnicity,Has_Religion,Has_Class,Has_Gender,Has_Nationality,Has_Disability,Has_Sexual_Orientation,Ethnicity_Count,Religion_Count,Class_Count,Gender_Count,Nationality_Count,Disability_Count,Sexual_Orientation_Count,Hate Speech Category Count
1653,img/01653.png,1,1,0,0,1,0,0,0,2,0,0,2,0,0,0,2
97402,img/97402.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96270,img/96270.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
21704,img/21704.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
81203,img/81203.png,2,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2
96104,img/96104.png,2,1,0,1,1,0,0,0,2,0,1,1,0,0,0,3
30168,img/30168.png,1,0,0,0,1,0,0,1,0,0,0,2,0,0,1,2
73105,img/73105.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
86175,img/86175.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
26940,img/26940.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
24806,img/24806.png,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
23615,img/23615.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18469,img/18469.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1264,img/01264.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
97601,img/97601.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
43792,img/43792.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10947,img/10947.png,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
34710,img/34710.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
84305,img/84305.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79036,img/79036.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62018,img/62018.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86142,img/86142.png,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
21394,img/21394.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
94106,img/94106.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39170,img/39170.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78541,img/78541.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59462,img/59462.png,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
68245,img/68245.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85670,img/85670.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23467,img/23467.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
16845,img/16845.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18524,img/18524.png,2,0,1,0,1,0,1,0,0,1,0,3,0,1,0,3
48153,img/48153.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10528,img/10528.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75960,img/75960.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2439,img/02439.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32081,img/32081.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76458,img/76458.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90625,img/90625.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72956,img/72956.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
8531,img/08531.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21769,img/21769.png,2,1,1,0,1,0,0,0,1,1,0,2,0,0,0,3
75613,img/75613.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54201,img/54201.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78293,img/78293.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
7125,img/07125.png,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
72946,img/72946.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
19824,img/19824.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31287,img/31287.png,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
86031,img/86031.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23657,img/23657.png,2,1,0,0,1,0,0,0,2,0,0,2,0,0,0,2
82367,img/82367.png,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,3
16903,img/16903.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
27613,img/27613.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
5689,img/05689.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
91724,img/91724.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86543,img/86543.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24876,img/24876.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98657,img/98657.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60789,img/60789.png,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2
93081,img/93081.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8462,img/08462.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47605,img/47605.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19634,img/19634.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
37298,img/37298.png,1,0,1,0,1,0,0,0,0,2,0,2,0,0,0,2
14892,img/14892.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38469,img/38469.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52918,img/52918.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
71682,img/71682.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
95278,img/95278.png,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
37186,img/37186.png,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,3
57962,img/57962.png,2,0,0,0,1,0,0,1,0,0,0,1,0,0,3,2
9814,img/09814.png,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
90654,img/90654.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71539,img/71539.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
34785,img/34785.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
96701,img/96701.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
76239,img/76239.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
58914,img/58914.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36982,img/36982.png,2,1,0,0,1,1,0,1,1,0,0,1,1,0,1,4
75193,img/75193.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9518,img/09518.png,2,1,0,0,0,1,0,0,1,0,0,0,4,0,0,2
74206,img/74206.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38157,img/38157.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
20438,img/20438.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
69012,img/69012.png,0,1,0,1,1,0,0,0,1,0,1,2,0,0,0,3
62391,img/62391.png,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
24108,img/24108.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45207,img/45207.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
36497,img/36497.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
98316,img/98316.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47608,img/47608.png,0,1,0,0,1,1,0,0,1,0,0,2,2,0,0,3
86104,img/86104.png,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
3254,img/03254.png,0,1,0,0,1,1,1,0,1,0,0,2,2,1,0,4
73091,img/73091.png,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
61840,img/61840.png,0,1,0,0,1,1,1,0,3,0,0,2,3,1,0,4
46175,img/46175.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8941,img/08941.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87165,img/87165.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
53261,img/53261.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42638,img/42638.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12490,img/12490.png,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
65248,img/65248.png,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
83549,img/83549.png,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2
14852,img/14852.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41298,img/41298.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61204,img/61204.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
47506,img/47506.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93246,img/93246.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
63042,img/63042.png,2,0,0,0,1,1,0,0,0,0,0,3,1,0,0,2
35419,img/35419.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
91374,img/91374.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83517,img/83517.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
10357,img/10357.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
79018,img/79018.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
27503,img/27503.png,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
36850,img/36850.png,2,1,1,0,1,0,0,0,1,1,0,1,0,0,0,3
48516,img/48516.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9875,img/09875.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76819,img/76819.png,2,0,0,0,1,0,1,0,0,0,0,2,0,2,0,2
76583,img/76583.png,2,1,0,1,0,0,0,1,1,0,1,0,0,0,1,3
73104,img/73104.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8162,img/08162.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13902,img/13902.png,1,1,0,0,0,0,1,0,3,0,0,0,0,1,0,2
79104,img/79104.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89356,img/89356.png,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
2581,img/02581.png,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
6897,img/06897.png,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
90846,img/90846.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
81254,img/81254.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
47250,img/47250.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
37024,img/37024.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98726,img/98726.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67298,img/67298.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
52687,img/52687.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96238,img/96238.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
96513,img/96513.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
15043,img/15043.png,2,0,0,1,1,1,1,0,0,0,1,1,1,1,0,4
35794,img/35794.png,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
87059,img/87059.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
94732,img/94732.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63814,img/63814.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64287,img/64287.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76435,img/76435.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
2185,img/02185.png,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3
7834,img/07834.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
78325,img/78325.png,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2
70842,img/70842.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3472,img/03472.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32867,img/32867.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
34871,img/34871.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78034,img/78034.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29438,img/29438.png,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
74192,img/74192.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65043,img/65043.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63957,img/63957.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7218,img/07218.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
61082,img/61082.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
30567,img/30567.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17290,img/17290.png,0,1,0,1,1,0,1,0,1,0,1,1,0,2,0,4
67132,img/67132.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56401,img/56401.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
57084,img/57084.png,0,1,0,0,1,1,0,0,1,0,0,2,1,0,0,3
79846,img/79846.png,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,5
94638,img/94638.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67051,img/67051.png,0,1,0,1,1,0,0,0,1,0,1,4,0,0,0,3
20867,img/20867.png,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
29470,img/29470.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
47359,img/47359.png,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3
73819,img/73819.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57180,img/57180.png,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
90827,img/90827.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38961,img/38961.png,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
46538,img/46538.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19547,img/19547.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
84502,img/84502.png,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
71492,img/71492.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42105,img/42105.png,2,1,1,0,0,0,0,0,2,1,0,0,0,0,0,2
38419,img/38419.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26057,img/26057.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
91674,img/91674.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
41092,img/41092.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
16892,img/16892.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50124,img/50124.png,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
37649,img/37649.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
34567,img/34567.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
69450,img/69450.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
82960,img/82960.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76038,img/76038.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94068,img/94068.png,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,2
86750,img/86750.png,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2
84297,img/84297.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87054,img/87054.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
31278,img/31278.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
10693,img/10693.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
36748,img/36748.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13596,img/13596.png,0,0,1,0,1,0,0,0,0,1,0,2,0,0,0,2
63741,img/63741.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39852,img/39852.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
29735,img/29735.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91476,img/91476.png,0,1,0,0,1,0,1,0,1,0,0,2,0,2,0,3
69305,img/69305.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65073,img/65073.png,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2
15603,img/15603.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
90318,img/90318.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
72536,img/72536.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
31924,img/31924.png,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
89602,img/89602.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19537,img/19537.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
41057,img/41057.png,2,1,0,0,1,1,0,0,2,0,0,2,1,0,0,3
67029,img/67029.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
52361,img/52361.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21453,img/21453.png,2,1,0,0,1,0,0,1,1,0,0,1,0,0,1,3
96204,img/96204.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
14976,img/14976.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54981,img/54981.png,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
57132,img/57132.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
52609,img/52609.png,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
15734,img/15734.png,2,0,1,0,1,0,1,0,0,3,0,1,0,4,0,3
64825,img/64825.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
20931,img/20931.png,1,0,0,0,0,1,1,0,0,0,0,0,1,2,0,2
85947,img/85947.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
97325,img/97325.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
31927,img/31927.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38210,img/38210.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
39250,img/39250.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
48361,img/48361.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
19542,img/19542.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
64905,img/64905.png,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
84103,img/84103.png,0,1,0,1,1,0,0,0,1,0,1,2,0,0,0,3
34897,img/34897.png,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
9423,img/09423.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
6749,img/06749.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
62597,img/62597.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73125,img/73125.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
13046,img/13046.png,0,0,1,0,1,1,1,0,0,2,0,3,1,1,0,4
7134,img/07134.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18632,img/18632.png,2,1,0,0,1,1,1,0,2,0,0,1,1,1,0,4
60829,img/60829.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24580,img/24580.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10436,img/10436.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
15270,img/15270.png,2,1,0,0,1,0,0,0,3,0,0,1,0,0,0,2
26835,img/26835.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
89632,img/89632.png,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
57913,img/57913.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
71368,img/71368.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61258,img/61258.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31657,img/31657.png,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
49120,img/49120.png,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
40125,img/40125.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
57034,img/57034.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
49208,img/49208.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
18290,img/18290.png,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
67541,img/67541.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13579,img/13579.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48051,img/48051.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
92578,img/92578.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31684,img/31684.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48579,img/48579.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5916,img/05916.png,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
65217,img/65217.png,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
98537,img/98537.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8495,img/08495.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37580,img/37580.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
27986,img/27986.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
60739,img/60739.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
81409,img/81409.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85146,img/85146.png,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
64137,img/64137.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67581,img/67581.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7345,img/07345.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85941,img/85941.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92038,img/92038.png,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
48069,img/48069.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
75693,img/75693.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
37502,img/37502.png,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
80214,img/80214.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43716,img/43716.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
79681,img/79681.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12836,img/12836.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
91385,img/91385.png,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
70395,img/70395.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
15906,img/15906.png,0,1,0,0,1,1,0,0,1,0,0,2,1,0,0,3
20715,img/20715.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21073,img/21073.png,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
35170,img/35170.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61580,img/61580.png,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
59370,img/59370.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87902,img/87902.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8962,img/08962.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
47309,img/47309.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
73982,img/73982.png,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
14829,img/14829.png,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
15804,img/15804.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
16297,img/16297.png,2,0,1,0,1,0,1,0,0,1,0,1,0,1,0,3
69752,img/69752.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43569,img/43569.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
73218,img/73218.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20681,img/20681.png,0,0,1,0,1,0,1,0,0,2,0,1,0,1,0,3
12034,img/12034.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52607,img/52607.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
27043,img/27043.png,2,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3
68370,img/68370.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81679,img/81679.png,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
78294,img/78294.png,0,0,1,0,1,0,1,0,0,2,0,1,0,1,0,3
30918,img/30918.png,0,1,0,1,0,1,1,0,1,0,1,0,2,1,0,4
6158,img/06158.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10389,img/10389.png,0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,2
35178,img/35178.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68342,img/68342.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68597,img/68597.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6519,img/06519.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61345,img/61345.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51839,img/51839.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64283,img/64283.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
69327,img/69327.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81063,img/81063.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82195,img/82195.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47926,img/47926.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
40375,img/40375.png,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1
91453,img/91453.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
50617,img/50617.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
24380,img/24380.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71920,img/71920.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
4735,img/04735.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50624,img/50624.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84153,img/84153.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
45180,img/45180.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
31786,img/31786.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96301,img/96301.png,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,2
