path,img,Has_Profanity,Has_Ethnicity,Has_Religion,Has_Class,Has_Gender,Has_Nationality,Has_Disability,Has_Sexual_Orientation,Ethnicity_Count,Religion_Count,Class_Count,Gender_Count,Nationality_Count,Disability_Count,Sexual_Orientation_Count,Hate Speech Category Count
img/14523.png,14523.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/53492.png,53492.png,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2
img/09286.png,09286.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/72018.png,72018.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/24178.png,24178.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/39860.png,39860.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/69307.png,69307.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/64078.png,64078.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/30165.png,30165.png,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/64207.png,64207.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/69402.png,69402.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/70531.png,70531.png,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,3
img/53187.png,53187.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/37546.png,37546.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/08793.png,08793.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/80365.png,80365.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/15642.png,15642.png,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,2
img/91234.png,91234.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/49607.png,49607.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/75438.png,75438.png,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
img/29173.png,29173.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/27950.png,27950.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/86725.png,86725.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
img/97345.png,97345.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/47159.png,47159.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/19736.png,19736.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/36542.png,36542.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/29137.png,29137.png,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/92710.png,92710.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/42065.png,42065.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/56749.png,56749.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/60197.png,60197.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/54370.png,54370.png,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
img/87620.png,87620.png,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,3
img/17306.png,17306.png,0,0,1,0,1,1,0,0,0,2,0,1,1,0,0,3
img/03547.png,03547.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/28431.png,28431.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/28360.png,28360.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/10453.png,10453.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/27568.png,27568.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/19308.png,19308.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/73192.png,73192.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/06714.png,06714.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
img/47801.png,47801.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/16973.png,16973.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
img/69804.png,69804.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/91056.png,91056.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/35802.png,35802.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/62578.png,62578.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/24971.png,24971.png,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
img/62751.png,62751.png,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2
img/63159.png,63159.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/34097.png,34097.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/57638.png,57638.png,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/63941.png,63941.png,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
img/25713.png,25713.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/91457.png,91457.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/40321.png,40321.png,2,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2
img/73480.png,73480.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/58974.png,58974.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/75269.png,75269.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/15328.png,15328.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/29740.png,29740.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/41208.png,41208.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/45802.png,45802.png,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/90847.png,90847.png,0,1,0,0,1,0,1,0,1,0,0,2,0,1,0,3
img/76824.png,76824.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/74298.png,74298.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
img/41503.png,41503.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/19362.png,19362.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/72680.png,72680.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/34978.png,34978.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/05976.png,05976.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/97501.png,97501.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/62197.png,62197.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/16934.png,16934.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/37924.png,37924.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/76134.png,76134.png,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
img/92437.png,92437.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/15427.png,15427.png,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/17082.png,17082.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/97023.png,97023.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/61438.png,61438.png,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,3
img/10325.png,10325.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/96730.png,96730.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/85409.png,85409.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/43178.png,43178.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/75461.png,75461.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/21836.png,21836.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/03917.png,03917.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/12657.png,12657.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/89146.png,89146.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/62308.png,62308.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/69380.png,69380.png,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
img/61089.png,61089.png,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
img/52341.png,52341.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/42876.png,42876.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/24650.png,24650.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/46701.png,46701.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/38271.png,38271.png,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/97103.png,97103.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/29476.png,29476.png,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,3
img/08469.png,08469.png,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2
img/43816.png,43816.png,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
img/73465.png,73465.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/35041.png,35041.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/62149.png,62149.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/84327.png,84327.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/13476.png,13476.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/17962.png,17962.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/35064.png,35064.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/54608.png,54608.png,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,2
img/21309.png,21309.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/45810.png,45810.png,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
img/86257.png,86257.png,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2
img/57849.png,57849.png,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/03291.png,03291.png,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2
img/73421.png,73421.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/86325.png,86325.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/29485.png,29485.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/96230.png,96230.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/83295.png,83295.png,0,0,0,0,1,1,0,1,0,0,0,2,1,0,1,3
img/60439.png,60439.png,2,1,0,0,1,0,0,0,4,0,0,1,0,0,0,2
img/98751.png,98751.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/35780.png,35780.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/05362.png,05362.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/08297.png,08297.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/92571.png,92571.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/89504.png,89504.png,2,0,0,1,0,0,1,0,0,0,1,0,0,4,0,2
img/85930.png,85930.png,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
img/45267.png,45267.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/39817.png,39817.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/36025.png,36025.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/21963.png,21963.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/45167.png,45167.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/83504.png,83504.png,0,0,1,0,1,0,0,0,0,2,0,2,0,0,0,2
img/16723.png,16723.png,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
img/16894.png,16894.png,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
img/36957.png,36957.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/28076.png,28076.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/38742.png,38742.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/58706.png,58706.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/21637.png,21637.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/82476.png,82476.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/38215.png,38215.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/70183.png,70183.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
img/86751.png,86751.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/32106.png,32106.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/50237.png,50237.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
img/46279.png,46279.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/79406.png,79406.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/09384.png,09384.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/13592.png,13592.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/46953.png,46953.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/17238.png,17238.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/60213.png,60213.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/75629.png,75629.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/32649.png,32649.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/23159.png,23159.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/80537.png,80537.png,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
img/71630.png,71630.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/39862.png,39862.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/43218.png,43218.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/29587.png,29587.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/71986.png,71986.png,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
img/31095.png,31095.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/27501.png,27501.png,2,0,1,0,1,0,1,0,0,2,0,1,0,2,0,3
img/78429.png,78429.png,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
img/50462.png,50462.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/80379.png,80379.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/70932.png,70932.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/67802.png,67802.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/83145.png,83145.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/29013.png,29013.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/96120.png,96120.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/13085.png,13085.png,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/18045.png,18045.png,2,1,0,0,1,1,1,0,1,0,0,2,1,3,0,4
img/17025.png,17025.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/30192.png,30192.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/19342.png,19342.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/48705.png,48705.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/46520.png,46520.png,2,1,0,0,0,1,0,0,2,0,0,0,2,0,0,2
img/75618.png,75618.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/72369.png,72369.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/25683.png,25683.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/57631.png,57631.png,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
img/67148.png,67148.png,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
img/51209.png,51209.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/45182.png,45182.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/40758.png,40758.png,0,1,0,0,1,1,0,0,1,0,0,4,1,0,0,3
img/29140.png,29140.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/02158.png,02158.png,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,3
img/52018.png,52018.png,1,0,0,0,1,1,1,0,0,0,0,2,1,1,0,3
img/07241.png,07241.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/96810.png,96810.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/92140.png,92140.png,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/80195.png,80195.png,0,1,0,0,1,1,0,0,2,0,0,2,1,0,0,3
img/08934.png,08934.png,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
img/59342.png,59342.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/74625.png,74625.png,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,2
img/65708.png,65708.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/19203.png,19203.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/03479.png,03479.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/43095.png,43095.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/48715.png,48715.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/61379.png,61379.png,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1
img/12407.png,12407.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/92385.png,92385.png,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/03629.png,03629.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/53210.png,53210.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/46173.png,46173.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/13542.png,13542.png,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
img/57346.png,57346.png,0,1,0,0,1,0,1,0,2,0,0,2,0,1,0,3
img/54670.png,54670.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/45281.png,45281.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/57261.png,57261.png,2,0,0,0,1,1,0,0,0,0,0,1,2,0,0,2
img/17643.png,17643.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/52691.png,52691.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/09162.png,09162.png,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/58196.png,58196.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/46973.png,46973.png,2,1,0,0,0,0,1,0,1,0,0,0,0,4,0,2
img/43519.png,43519.png,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1
img/34985.png,34985.png,2,0,0,0,1,1,1,0,0,0,0,1,1,1,0,3
img/31748.png,31748.png,0,1,0,0,1,0,1,0,2,0,0,2,0,1,0,3
img/45671.png,45671.png,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
img/50764.png,50764.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/97384.png,97384.png,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,2
img/63720.png,63720.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
img/28175.png,28175.png,2,1,0,0,1,0,0,0,6,0,0,4,0,0,0,2
img/93247.png,93247.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/40679.png,40679.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/38590.png,38590.png,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
img/67205.png,67205.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/90186.png,90186.png,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
img/69125.png,69125.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/72951.png,72951.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/64280.png,64280.png,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
img/21605.png,21605.png,2,0,1,0,1,0,0,0,0,2,0,1,0,0,0,2
img/91574.png,91574.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
img/95680.png,95680.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/26375.png,26375.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/08621.png,08621.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/61408.png,61408.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/90285.png,90285.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/14968.png,14968.png,2,0,0,0,1,1,1,0,0,0,0,1,1,4,0,3
img/20791.png,20791.png,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2
img/17439.png,17439.png,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,3
img/24389.png,24389.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/15394.png,15394.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/35967.png,35967.png,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
img/58640.png,58640.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/85172.png,85172.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/12648.png,12648.png,2,1,0,0,1,0,0,0,1,0,0,3,0,0,0,2
img/46217.png,46217.png,1,1,0,0,1,0,0,0,1,0,0,2,0,0,0,2
img/63452.png,63452.png,0,1,0,0,1,1,0,0,1,0,0,2,2,0,0,3
img/45837.png,45837.png,2,1,0,0,1,0,0,1,1,0,0,3,0,0,1,3
img/13624.png,13624.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/75816.png,75816.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/79182.png,79182.png,2,0,0,0,1,0,0,1,0,0,0,1,0,0,3,2
img/91683.png,91683.png,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/82104.png,82104.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/14589.png,14589.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/81036.png,81036.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/17356.png,17356.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/42597.png,42597.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/84076.png,84076.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/51270.png,51270.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/91372.png,91372.png,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
img/93615.png,93615.png,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,2
img/59471.png,59471.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/58609.png,58609.png,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2
img/26831.png,26831.png,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
img/20374.png,20374.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/67398.png,67398.png,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2
img/30249.png,30249.png,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/37285.png,37285.png,2,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
img/48651.png,48651.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/61208.png,61208.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/72965.png,72965.png,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/38129.png,38129.png,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,4
img/06759.png,06759.png,2,1,0,0,1,0,1,0,1,0,0,3,0,2,0,3
img/85714.png,85714.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/97361.png,97361.png,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,3
img/37615.png,37615.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/45103.png,45103.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/40265.png,40265.png,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
img/54062.png,54062.png,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/21056.png,21056.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/13607.png,13607.png,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,3
img/58061.png,58061.png,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
img/83916.png,83916.png,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/84926.png,84926.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/14598.png,14598.png,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1
img/35189.png,35189.png,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1
img/25341.png,25341.png,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/75402.png,75402.png,0,1,1,1,1,1,0,0,1,1,1,3,1,0,0,5
img/43852.png,43852.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/10398.png,10398.png,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2
img/42591.png,42591.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/46302.png,46302.png,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/73620.png,73620.png,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
img/34596.png,34596.png,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1
img/94578.png,94578.png,1,0,0,0,1,0,0,1,0,0,0,2,0,0,1,2
img/81257.png,81257.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/35890.png,35890.png,0,1,0,0,1,0,0,0,3,0,0,1,0,0,0,2
img/40378.png,40378.png,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2
img/83701.png,83701.png,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,2
img/21604.png,21604.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/80714.png,80714.png,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
img/63057.png,63057.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/59714.png,59714.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
img/08357.png,08357.png,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2
img/68329.png,68329.png,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1
img/35086.png,35086.png,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
img/02461.png,02461.png,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
